id,client_id,ticket_id,type,status,created_at
12f3784e-62b2-4207-ae7b-3d4898b394f9,a42683b6-aab3-4836-a981-529b77a7b109,5cca0165-fc4a-4737-ae97-b63815e9c998,push,failed,2025-07-20 15:32:12
831292fc-83b8-4866-9dc6-f0764bb86e0c,a9e87c16-da4e-45a6-83d5-23565b83e371,c50ebdac-c6f6-4641-b163-8c3e47978b97,email,pending,2025-09-19 04:56:48
cb38fc3f-5083-4276-a9d1-0bed3a08da7c,3b0fa7d7-a037-4ad6-b6ac-047a0a65b5af,03b443e3-3054-43b4-944e-898e9a4c06ef,push,sent,2026-01-12 07:57:01
4efeab2e-b080-4d64-8baa-f0a4fa4fd3ee,167bfa7b-a29c-4f54-b262-740f849c8fb7,1017ad43-8026-4ef9-bd08-79cbebad9234,push,sent,2026-02-02 02:59:38
b97e1e72-aafd-4c04-b7d8-d35c8288b684,357a48fb-058a-4f83-8d24-339e76a67c42,70daa3b4-8a76-445c-af33-bc13c35ed0eb,email,pending,2026-03-06 06:11:25
39dd1b5d-6555-463f-99f9-1c8481aa5e79,6507e12b-c842-4068-b81e-6a51883848dd,e88e3e04-864f-4a48-a077-9411b2c07fc2,push,pending,2025-07-02 05:25:41
48117d46-5831-4924-abb3-3fea0c504104,eaac2370-d345-4246-94d8-53087c5fb4a5,e185712a-2136-48c6-bb13-ec5793435d85,push,pending,2025-08-28 01:11:45
9f691fd7-0168-4293-baa3-8900d9ea3e33,bb0cdfe5-7415-4ca8-be60-3d03561e3448,801d7b3d-595a-4b7b-8459-f66009963e13,push,sent,2025-08-10 06:36:52
adecd407-273e-47b9-be00-3c221b0b6534,09743c2f-97d1-4e77-a98e-9dd1bc008d44,74afb992-0916-4d5d-8946-0045fe3e647e,push,failed,2025-06-05 03:17:03
0fcc0511-561c-4acd-a82a-c99c9ad6a207,f78dd9a8-c181-4ec2-a00c-f45cea936636,6b2d526f-92fa-483c-b569-ad40e8f40363,push,pending,2025-06-20 23:57:50
f9cbd930-61a9-4555-8991-c97289b4b24e,977c8d22-da5c-4bbc-a50b-c8a2890f02c7,8cd8dbc0-c892-4cf6-8a22-b0fc47c208f1,push,sent,2026-03-16 12:49:23
99a59f74-28cb-435a-841d-c36f2c1e18a5,6d2a6824-1d55-48c8-b1c7-ea4a3779afe1,1b63f103-418b-4600-97e9-07d5c8cd5bcf,email,failed,2025-12-21 07:17:21
af39d92a-5616-44e5-82a9-49263b3468ac,35daa8f1-6dbb-451d-8583-8e4d58a0c736,a94285a4-40c7-4ea6-835b-842e37ea10f5,push,pending,2025-07-30 15:46:33
eecede92-7f4a-4640-9810-9068ed722a83,3f5d2349-ddeb-4939-8b40-c499b75a0421,ba72756d-ceb2-4fcf-a3d1-89715529181d,push,pending,2025-12-31 21:19:20
bf4ece34-7708-46e8-bffe-b4e9f0af69ba,6ab2d8fb-bdb0-40ab-9166-0dec96c1aeaa,ab91bdc5-8f0c-418b-b171-5e6250e8bd68,email,failed,2025-07-10 00:54:02
b017df9f-2143-426e-9ea1-c4db557b5ca0,91b773b1-0c0e-45e7-80ef-bc8e6317978d,8d0c48e8-5cbb-4aa2-aecd-f8bb5c4bf64b,push,sent,2025-11-25 08:14:09
6222e3bf-ab3b-4273-a4aa-582a1751674c,1b68cad4-8503-48e4-abbc-a2fc7df5f455,25582178-6d25-4e87-b2df-716aee892a8d,push,pending,2026-01-22 06:19:39
8d50cba0-f27c-46a3-976c-e8b2b4cc39c8,4539034a-5dc1-4581-b28e-3ff77177f45c,eba836b9-b01f-4a09-9b9e-c2ec82b5fcfd,email,pending,2025-07-17 23:39:46
25e311c7-7b76-4854-9ba9-a67c153fda28,d5a98013-7d1d-4646-8c9d-ad50dc9e5203,e8e93f8d-a8c1-424e-8cf8-2a78f5489fa0,push,failed,2025-11-29 13:57:11
88ba1015-4a9c-4ca4-9d12-5e9c2c5987ae,0df97686-b78b-427b-81ed-672b2a1e1a90,bc1d4cf1-e77a-41d0-a9e6-767ac0a2707c,email,failed,2026-01-02 21:41:17
a094b782-a91c-4b21-b05c-8f1058f0e9dc,60310a75-665f-46d9-b945-a5bcdc26d3c2,6157496c-d61e-4243-aa39-40e47bba5bc5,push,failed,2025-12-08 08:21:38
c8f404bf-f319-4369-b8ec-ebb4136d37c3,4539034a-5dc1-4581-b28e-3ff77177f45c,cd39b297-d50d-4d66-8f3a-4ad168327f63,push,failed,2025-09-22 12:14:53
50444d52-8272-40de-9db1-2489b0b481bd,42642d56-4a1e-45dc-be99-b45348927f40,3dfbd2f6-c7b3-4119-b9f1-5c1e5436a53f,email,sent,2026-02-15 18:03:55
910d5590-b695-4b80-b7a0-9029065a0b4f,e06ec4b9-62b2-425b-9902-2aeb9c5f2f86,7560dc60-3c56-4cca-a0db-189550cc0915,email,sent,2025-06-21 07:58:58
d12390d7-6628-4280-8dc0-8c7968e77db2,e3e2eb15-0ee6-4b2c-9baf-d27bbaeb11b0,8eb5969a-a38d-4515-bef1-c1a2665473dd,email,failed,2025-05-25 01:27:16
0738ff99-717b-44cc-9376-00ceb4e7ec1d,e91c681a-5cf0-4e8d-b0c8-0aad200cb051,c37ce030-a410-409e-abd0-2b649732e30f,email,pending,2026-02-13 05:56:22
0aa5de34-5eaf-4388-95ec-76b9f5f5e702,021d50f9-7ce8-45f0-a7ab-66d426fece65,19760977-6191-4def-89ab-ac087a8f17b0,email,sent,2026-04-06 18:33:01
a9f0b10a-27e3-442c-a919-40f603c96bd6,5694c90e-eddd-497a-a84b-4a02d94f37a8,850b2b70-d4ee-4413-8f8c-87c1996334b2,push,sent,2025-08-26 02:16:41
74bd89bc-6f46-4a5d-a93c-1436a7a657f6,ef4c3a76-4085-44ea-9b43-c5b870dec191,a852fc63-da2b-401c-9999-e25e876b3b44,push,pending,2025-10-30 10:29:09
9939597f-a77f-4f8b-9693-be7f7f2e52f3,62be7ed9-b4a4-449d-aff2-dbfa53413cc4,26d1c66e-dcbb-43dc-9250-542550c47c3f,push,failed,2026-04-28 05:01:07
1e2064da-04ed-4fac-857a-f612994e9347,310ba93e-3177-499f-9e8e-49ce97a7030b,1785cb7a-392a-468d-b0b8-f9b8f057848c,push,pending,2025-09-15 20:55:30
7f8a0bed-9228-4057-ad27-c1c4df6ebbe4,8088e884-ef86-4fe4-9fae-8ea4f88b0253,8abd7efe-60a9-45af-a02a-5b0041073a8f,email,failed,2025-08-12 03:05:00
2dc35542-8e1b-4fca-8348-2b91fe69a54a,1ae1510f-b1c5-4f88-a6dc-f42ead480686,b93fcfad-3eb4-4fa5-9b40-215f9d16c7d6,push,pending,2026-04-27 04:40:50
f3c89b8d-de87-4591-b8f3-f7bf25039288,32f056fc-de27-429b-a2cd-a89b966c9f4e,c03166b7-73fb-4ac9-a595-bedc350e9ceb,push,failed,2025-06-01 02:24:35
32f9b95d-23d6-45cc-8e96-2993d802d813,560d159f-4c41-45d9-b735-aef7f0a66faa,8cb4331a-1122-4b20-acc6-b3440e1f68c5,email,sent,2026-05-16 17:49:55
8a19e806-c9ce-406d-b168-435a83aa2e91,eb791756-7925-4583-824d-5673bee86ac1,09f4479e-eebc-4555-acfd-a0e0131c0cf5,email,sent,2025-10-09 21:53:17
326e4477-0287-4c47-bad1-51efd08822b5,0a1b411c-5619-4541-b7d4-f972392706e1,9b095f10-4a2d-46dd-ab98-f16d88c8fb1e,email,failed,2025-12-16 23:59:26
dd06778d-829e-4d05-938c-a5b14021dff4,375b43bc-6e40-49a8-90f2-e2d763244fa2,375ff52a-90a6-4eaf-94c0-6e4ae63864fa,email,pending,2026-02-01 07:05:48
c98ddf52-fa8d-443c-ab03-860e443ce59b,dc8e5e24-7f9a-4ddd-9052-63d6fbf7366c,3eeacfb9-55e4-4e5e-b193-a9ad0a18e60e,email,pending,2025-06-19 19:19:49
69fc4a73-365c-4abd-8368-f65564206279,8f6b0298-6fa5-437b-bf22-f93c54d8c0c0,46957d05-b3ae-49e0-a1a2-1b1a074d08f0,push,sent,2025-07-19 11:59:33
a789068a-7db6-4828-b2cd-00794dff660e,ea4596eb-23ee-48ff-8803-4bab919c11be,f95f1278-7f7d-43de-ba52-641bd147faea,email,failed,2025-05-30 20:18:19
05ea22d4-6847-4991-8cb9-99f3f45da76e,19a62e5d-f42c-4b46-82ca-dfe5a09f9d97,68331f77-8eec-48e3-85f1-331df97215ff,push,pending,2025-11-03 12:58:28
699c5a4d-f1d0-474e-b252-49f7e07f9976,538014c4-6de6-4eb9-9cbd-f7477a180b3c,c6d1c576-c057-4dbf-be9e-efc203a55f2b,push,sent,2025-08-27 01:43:21
6f5b8f04-a073-4b3b-a861-74129622b749,c86b0b58-5945-4bdb-a0a9-0bf34ed47a8e,50c6b7e1-2e22-4062-8223-2e59145abac6,push,failed,2025-09-17 01:51:14
ed900075-973f-443e-8713-a818ddec1a18,8de1a875-f586-4848-b79e-2225a4c43565,bad20856-35eb-4b25-9dc8-718862b6e109,push,sent,2025-09-04 09:59:34
a8f75feb-8b98-46a8-a2a8-b73239bd05a3,7d2f83b1-12b9-44e7-abf5-b37129f4aaa8,0a487a8b-74fe-4809-9be6-47536f7c7140,push,sent,2025-10-29 06:27:26
1175751c-a366-46a0-9e48-bc94dd9240d9,2f9885d5-f388-4ee5-a623-855d42ee403b,7f97afe4-48c4-4712-bf3e-4473f30d6e53,email,failed,2025-09-03 20:26:15
a27590e2-00b5-408c-b1fe-922e26941d10,0910c910-4b3b-41fa-b4e5-daa13e797106,1e3e62db-ea16-4851-9670-b13c16cbca24,push,pending,2025-11-20 22:02:14
c19e6e7f-b5d3-4f14-a772-6e8946b8768d,a1c84659-92c0-4ee9-80fb-766304fd14d7,89b1f0d4-969d-456a-aa8e-b2c14a383d33,email,sent,2026-02-15 04:19:27
1220efe8-15e4-4d90-80f0-a42e44ebaca6,4a114164-f5ef-40ce-ada4-41bca573c552,a99cdb30-405d-4ec4-ac9d-72d3b17aaf44,push,sent,2025-12-20 16:40:18
b485ee3e-3961-40bc-a572-f582388893f4,e296500d-03b3-497f-aa22-7896f6db9eba,16c2a213-eff6-4604-8daa-4ab764c688cd,email,failed,2025-12-20 07:28:38
67e550f2-649e-437d-bedb-8beb30c3f3ed,2c423d6c-4d09-431d-8521-287974cc5a5d,f7c4e01d-82cd-4d3e-bbe6-27b98db305de,push,failed,2025-09-07 12:12:39
12a67207-0d24-4561-ba37-af21159153cf,a1b9c2e4-873c-453e-9ef7-8833160c9557,d4531c0b-269f-4a63-80ea-29f4c540d516,push,sent,2025-05-24 13:04:07
58afa3bf-2bda-4400-9c59-ea02ef8594b8,b3b2ddd0-0fdb-4137-912d-4261ab100dce,aa4094cb-7e69-40ac-aaa4-667e0171cc4c,push,failed,2025-10-02 04:11:15
ad41701d-748f-48f0-b914-3a483a5026d5,ac698a48-ca2e-4edf-9c1a-52135d25e577,59c935eb-3c08-4d38-9c9a-b848590742f1,email,sent,2025-08-09 12:52:00
5862ccf9-a3c1-4f86-9bb3-92856cf7f137,cd437930-733c-4924-925a-0d81cbfa6582,a0f59f70-66f2-46ca-aa82-3f5fee5a342e,email,sent,2026-03-19 21:41:30
be07524f-a8ec-4498-8c80-9dab98180e79,c61c9a77-e435-4da6-b960-e1fd19a55442,096325e2-c3f3-4868-832c-3604ab2207a6,email,sent,2026-04-21 05:27:42
e87dd76b-09e3-4831-b3bd-3ba52dc7f1e3,166e53e4-026f-483f-92f4-ee6e01c795bd,65690e50-8988-4b95-b75f-8f0bd0e4a843,email,sent,2026-05-13 14:40:44
b88d32b7-22e0-47cb-98a8-424f25ba0fc4,32f056fc-de27-429b-a2cd-a89b966c9f4e,180bef7c-a142-4303-af2c-3c41e3f285b0,email,pending,2025-10-18 23:39:06
65c5b99f-8d1e-4011-9732-93244b9aee51,6231f189-583d-4733-9809-3bc21b935745,d781d24b-20c8-4085-a63f-2151279f764f,push,sent,2025-12-28 10:02:59
094c3369-669a-4505-a0df-55b32a69b068,1252bbbd-9165-4fac-8958-810d7af61008,d2ab8f61-f65a-4765-a6db-d11a34d6431c,push,failed,2025-07-18 01:56:14
68cf1379-5080-40d1-b93d-ad10d8752adf,7146f567-821a-4b3a-9fea-34d4db2479c8,6d2f4108-d269-4dc8-959c-d10b0aa5720b,email,failed,2026-03-08 00:31:08
de269ac9-0431-4d2e-9137-cc383fd9e06c,6ee0dfbe-698e-42c2-9e9e-fdff5e872405,399e12cb-43e7-4d18-be3a-c2f90b33d17d,email,failed,2025-11-01 02:41:38
bfa02d95-108e-44a4-b934-bc530b3bfafa,daea9e69-2e26-4bac-8da6-b86f0cb8505c,a9ecb378-62b6-4f0f-a7da-27126d984653,push,failed,2025-11-05 18:07:11
05d899b4-bccf-4c5a-882b-8d90e6afc7e3,1420944a-be53-4a69-92e2-a8e05051f492,b4e1f303-054c-4a4b-847e-378346f0564b,push,pending,2025-10-01 04:22:30
9ea7126a-e64e-4900-9915-76390bc98fdc,5b646d51-1847-4462-ac2d-69caea71ab2f,c39ecfd6-fcdf-43a0-b8d0-1ad1d23e7461,push,pending,2026-01-07 05:32:15
6ef669fb-da3d-45c2-b13e-4f22f8d1a590,ff2e6674-5083-4887-a237-c408d1bc51bf,f19d963e-9e03-45a1-9001-df7ab5785894,push,failed,2025-07-12 01:31:20
ef3f4dec-968b-4fb9-8aac-bc9af663ebd4,559b6d9d-ad1d-4e50-9a2c-1f0cbe22fc10,dcb65a00-dd64-4497-a2d4-5d2613dd6cbd,email,pending,2026-05-10 08:43:21
b4af71d7-8929-47b4-adf4-e64d851ccff8,35daa8f1-6dbb-451d-8583-8e4d58a0c736,c6dc6c76-1c17-43d1-a499-396fdf6abd86,push,failed,2026-04-26 20:03:18
3f0c14da-4587-4a4c-b1b7-719cb8e6aefc,0c687053-4a20-4a04-a600-69ec1ccaa8dc,65d527db-c44b-40db-b5dd-0dd9737b1df5,push,pending,2026-04-07 05:09:01
6abed783-3c8c-4e83-9fc7-e9401856642f,3f504c89-245b-4003-96e9-875767f146d9,b32cf214-f15c-47f4-99f4-2592e260d378,email,failed,2025-06-09 21:15:26
e036f25a-3e3e-40be-9526-1178ab8fe451,c0320072-35f6-4165-8d3c-b107cd42bcf3,0f21dcbc-d498-4a6b-80cc-e23b358562aa,email,sent,2025-12-22 02:20:08
effb1041-9fc2-488c-a985-756c17dd9114,0609aa22-1c56-47ef-aad2-bf4ee8033cd5,25444426-61eb-4b14-acb4-a74b94fabe44,push,failed,2025-09-01 06:17:03
87fed0be-5ed3-43c7-bd0f-826a0e5e64a8,bdfdbc42-c2d8-4cfc-8d74-2f7a6b47f68a,ee1e31b9-ac3c-4837-b289-0bcc8f1abb7c,email,sent,2025-09-27 06:41:19
c9e55ad7-5b91-4f02-ba1c-ef1368b67f70,d4143a71-672c-4c03-9ef3-636ef78f2d1b,824bb95e-a043-442b-980d-e5787b76d313,push,failed,2026-01-11 22:54:00
187f9c20-21af-41b2-acac-82c10b538672,e296500d-03b3-497f-aa22-7896f6db9eba,3357e7d1-ae2b-4393-9420-abd80dd39c84,email,pending,2025-12-25 11:31:14
72776f04-c1b0-41a4-b053-adeece905e30,b3926f40-0ac5-411a-8143-ce0f836dfe96,394576d1-90b3-4997-817f-5c03e07921bb,email,pending,2026-05-02 21:10:05
ee3eae51-d126-4b37-9a84-c361bd265d29,c288fe39-889e-4047-b369-b6674c6c250e,872a51cc-0072-48bd-a855-142d63cc6950,push,pending,2025-06-05 01:08:43
bfa313ca-593f-4c6e-b712-b29834d411b1,fee4fee6-4efd-4ca9-8b74-a428544e42b7,f56a9001-7a27-433f-8e60-37712f9ad5a8,email,failed,2025-12-17 10:47:32
90f75c09-91f8-46b3-b47a-b96063daadf6,3d97d751-9f38-4dbc-85a4-90f0927e115c,3176d2ac-81ec-4468-8b19-3ac4e900cda2,push,failed,2025-07-08 11:03:50
3cb945f5-b69b-4c7c-9a6a-f049515d1901,efd7c66f-580f-42fa-bc12-d014b4390ed5,14fc054e-f227-4144-b949-27bd98820912,push,pending,2025-10-18 05:05:09
e34160c1-ef22-438d-bbdb-9e56c71374e5,56c37436-b1f2-43cf-9c7e-23b5b9e23445,efad2952-77b3-427e-8318-fe282da5a923,push,sent,2026-02-06 18:28:04
b5294551-8421-4016-8050-ee6afb61ecad,700133ea-f201-45cc-8b83-bce3c9abdc58,d3a5591e-bdba-453e-a23f-9a54b369132d,email,sent,2026-01-04 08:18:09
3804d9d5-33fd-4a31-91cf-9c10d8780db4,6507e12b-c842-4068-b81e-6a51883848dd,6447b306-1663-4fc1-9ec8-a7595fdc3c3f,email,pending,2026-05-19 06:15:15
a4484723-9721-4345-8d5b-5d6a45765af9,40c3a589-8005-4486-b69c-739947efbbc5,9f40bd94-c5e5-440e-957d-c179a4e3e2b7,email,sent,2025-10-28 19:10:22
90741b0a-3566-4afe-9163-388beec5fd74,79664585-5871-4b40-be47-40ea3f3d2bd3,2772672d-804e-4065-96e8-31994588ac73,email,sent,2025-11-14 17:50:03
8ce6a3c8-4db5-4648-8e5b-f26cf274d0f8,daea9e69-2e26-4bac-8da6-b86f0cb8505c,42441c16-b476-4f4c-9350-cd1be7f38d5f,email,sent,2025-06-05 18:44:27
e8c922eb-6320-4257-b40c-365b41fcdbdb,aa0caeaf-5186-4a6c-872b-387992a490b0,ec9c0850-176f-45eb-a6c2-60e3e67a748d,push,failed,2025-12-15 00:39:09
e06f443d-10aa-45e5-b05f-f2fe9e9c4c76,19a62e5d-f42c-4b46-82ca-dfe5a09f9d97,79525c38-e8f2-40e4-8573-907b3662cab1,email,failed,2026-05-12 04:19:40
a07234e5-7900-4c4f-8078-eee042e005d6,a1b9c2e4-873c-453e-9ef7-8833160c9557,1af59397-66f9-4429-8e11-b861b9fe193c,push,pending,2025-06-03 21:21:05
b452192b-6a5d-4283-a232-764a575c2cad,09743c2f-97d1-4e77-a98e-9dd1bc008d44,46f11a1a-7c69-47bd-b8bd-59fa8bffaa82,push,failed,2026-03-05 15:29:58
a96e5376-564d-45b0-a935-49d52940f6fe,35daa8f1-6dbb-451d-8583-8e4d58a0c736,69abebd0-cd1d-4ad2-be46-cc1f499da0cd,push,failed,2025-11-15 04:11:43
7541a4ae-899c-4278-b330-5970ecc6d2f2,363439fd-b8c3-4088-9341-7a35539f93b8,6a03e149-0ba6-457d-9055-147b47c301f2,push,sent,2025-06-25 23:41:14
3bd332fa-184d-4b50-b3db-9fd5161f2b7f,9c8305ac-03e5-4689-962d-a782c9697f20,53232953-f310-4511-9b6b-cf78f20f048f,email,sent,2026-01-02 18:17:13
1d4c5052-581e-4a25-9cf4-51ea8ae86980,2f1469a1-6712-4fb8-8143-9f46cadc7d62,8f7b70d4-cfae-4341-a27f-9f94aad7cb42,push,failed,2026-01-29 13:53:33
b9b4b890-e04d-468f-a8f2-165325d0199f,aee842bb-0ee6-4d05-9cb9-e0721e53130d,64548a1d-63a1-49fd-a7f3-0dfc49a614f4,push,failed,2025-07-20 13:17:35
8fa1b26a-14b6-4f4e-952b-cb9126213654,8af9af60-0ca2-46fc-afab-79af6f319110,cb5fceee-e1f6-4300-8999-ea9d42a96cbe,push,failed,2026-03-06 01:49:16
669c8f59-b435-493b-b811-12daab5d242f,2c33647b-d0b2-4926-8740-b0662e58629e,92a9380b-8d18-484a-a40c-9f9994ca036e,push,sent,2026-04-16 13:48:43
0d14a973-ffbf-4500-a007-cc20c9f2b55b,1bbf5bb1-5546-4c66-908a-819cdec3a143,fbf29096-c474-4e25-b237-507376fdc8e4,email,pending,2025-08-04 07:00:46
46dc230a-4075-4c89-b962-df947daac8f6,9827eeff-7307-4371-b902-6eabd1233d6a,2e59fa75-4b3b-41cc-868b-cc88e1b85067,push,sent,2026-04-11 20:03:28
4f217d8d-478d-4231-b59c-852f63c13fc2,92dc0eb5-0acc-42e5-98a4-ffabb8511430,55264077-84fa-4343-96c0-d3c84773bdd7,email,failed,2025-10-31 19:41:48
f048947e-3825-403e-a29a-ce3e0c494d80,e33a4b85-924d-4540-8957-0c544f146c70,2964665b-1c91-4741-89b5-dcd09d02477f,push,failed,2025-11-25 00:23:26
543a9f44-ed2d-4b9e-89c5-a113e8d4be42,2f9885d5-f388-4ee5-a623-855d42ee403b,e80206a6-1d24-4eb0-85af-2aec458ffad9,email,failed,2026-03-27 17:39:23
7b940b2a-7da7-4329-8c29-90932e2b7b17,8de1a875-f586-4848-b79e-2225a4c43565,dd26e0be-2516-4b74-8f83-49400edc8d43,email,failed,2025-10-03 22:30:19
6a4c082e-e3ef-4f8f-8de6-469ae26bd0ef,7d2f83b1-12b9-44e7-abf5-b37129f4aaa8,22fb0565-efd0-4cd7-bd2a-69a7d3d18a37,email,failed,2025-09-06 04:04:33
b8a5e408-4bf0-4de2-acf9-891bb406222d,2271f811-d12f-4a61-82d8-4f39dd712ec2,a6554720-98f9-43d2-832a-4976eb09cdf6,email,sent,2025-09-17 04:56:22
a7f7cd41-290b-4b77-bdde-a38521f5d039,7a1ece91-230c-4512-b6fd-3651fe941d21,a8b737e8-8b4f-4fa5-9fef-8ff40635ea00,email,sent,2025-10-06 05:52:24
827fe7ff-1e8b-44e2-9c56-dd27f9c243a3,8088e884-ef86-4fe4-9fae-8ea4f88b0253,6488b6e4-1259-4dc6-9d18-100adc46adcd,push,sent,2025-08-17 23:04:41
df307503-3642-4234-9c36-a08001954404,2ba4f307-5de8-4b4d-ad80-b46598961726,2c5e7a64-ccdb-44c7-8a50-9327509c2322,email,failed,2025-07-19 00:49:45
77d8a768-64bd-43d3-8597-860d1ad08dda,4b2befc1-80a1-4d62-8cb7-83f26a149cdb,6167513c-193e-44e4-a06b-8c9f8b2c8f60,email,pending,2026-05-02 14:10:14
919beba3-ded9-43d5-82c0-e743b60b9734,c52fd2bb-f8e6-4f31-b116-f1b95ea87994,043973bb-2dea-4abf-b00e-d1b00e53a456,push,pending,2025-05-26 04:41:45
fe3ea5f6-dadc-4fe2-a025-d0b0c69578b5,2dec1ab6-36c7-49d3-ab5b-5f5e918ed20b,d5c4751b-ba60-4c5b-9e65-b9c847ecc370,push,pending,2025-12-17 02:50:50
8e7a335d-2108-41e8-8815-6745434e06ea,08c8ef51-bf00-449d-9949-4839ea0a8292,3f980473-4b9f-43aa-b7b9-bb0c2ee930dd,email,pending,2026-05-14 04:40:00
51a0da12-749e-4d63-9ce5-89f70906f970,5e8b934b-d324-4dde-9198-bf67dddab3ff,1c07f9b6-c818-4db1-8f7c-2183198586c0,push,sent,2025-12-14 09:15:33
b9a6a8e1-87f4-4a81-b081-2e1d2ab411c0,7d2f83b1-12b9-44e7-abf5-b37129f4aaa8,85ad4924-4ca4-4018-a170-b54510864161,email,pending,2025-10-14 12:35:33
4869bcfc-ee48-43c5-b468-bc2f0d049cbf,fac8b468-bb50-4788-9801-9f442432a9a7,748600ab-151a-424b-b1dc-dfd3cd8fd599,push,failed,2026-03-22 23:57:49
dc68ade5-6680-4ffa-9742-6ffe69bd18f7,865cf740-70bd-4974-a124-730318c4ee03,6f63cae0-58a0-4864-818c-ed04fe4d4df6,push,failed,2025-06-30 11:53:21
41081347-c653-4a19-96e8-0d6071930b54,829e0879-e14f-4f68-b1b3-b537d1af75ce,43f07eb5-140a-4afb-9aff-e134b65f8704,push,sent,2025-12-09 17:56:56
7209a45b-0cbc-4bee-89c9-f3f8a6c1c713,19a62e5d-f42c-4b46-82ca-dfe5a09f9d97,d9fc5e8b-16b6-4767-be0f-c00f90106d4c,email,failed,2026-03-25 20:53:13
086c68ba-c9a8-411a-b7af-16aa5e75a2d0,e296500d-03b3-497f-aa22-7896f6db9eba,7bc52b31-ae74-42d1-bfba-bd007fc732dc,push,failed,2026-02-11 23:48:04
5bae21cd-ee55-4036-a3eb-f54f9aa49e31,8088e884-ef86-4fe4-9fae-8ea4f88b0253,cef89f58-59b9-4099-b06b-3807a709c1ce,push,pending,2025-09-01 07:38:29
acc75299-d245-4575-85c9-1327e9ab30c7,8d1852b4-395b-4858-85be-9f256b15ddbb,e0edb3af-6d5f-4152-b1ff-590d6e255936,push,sent,2025-06-01 15:15:19
6b0ea1f2-1568-4eda-be53-2ba6421ae9d2,7dc285f8-3d3c-4787-9c49-f9be4f6065e0,421f3444-17e7-4df9-b719-0c560c1cd1ad,email,pending,2025-09-11 09:39:19
ec8d1ce5-e351-4cd8-aef1-6a4c1782d35d,e91c681a-5cf0-4e8d-b0c8-0aad200cb051,9e089117-dced-40e7-a3be-c8f087f070cb,push,pending,2026-03-02 15:50:16
919dd698-c73d-4386-9829-4fbdfd73ea8b,310ba93e-3177-499f-9e8e-49ce97a7030b,1406e74f-229d-4e61-89c5-6600c7adbb53,push,pending,2025-06-09 07:39:16
74978bf6-a94a-4685-aad7-4ce4a164eb7d,6ab2d8fb-bdb0-40ab-9166-0dec96c1aeaa,0969ce27-3223-4ac3-88e4-80a1dfbeeb87,push,sent,2025-08-28 04:53:06
b489973b-d241-4c8b-a8aa-6c65646fa168,865cf740-70bd-4974-a124-730318c4ee03,5931af79-93ad-4ac0-8f51-b4ae0e1220bd,email,sent,2026-04-18 15:03:47
2097b07e-caa4-41e4-92c0-4a508b7f6a49,0fb4d71d-7a17-4b46-a3ea-e732db659f61,2c8f3dec-00d1-4613-a43c-3d7d7294dc22,push,failed,2025-06-16 17:04:04
8d22ce78-187a-49c3-bc63-5f61588ee6e5,14c4ad18-6d9e-49fd-8af3-5918f692effd,53232953-f310-4511-9b6b-cf78f20f048f,email,sent,2026-05-17 08:09:19
0d43236a-c586-410a-929f-54447c9ef1ba,8e3f34ea-369f-4884-9bd5-7b0b3c936778,b0ebae0c-1fb5-43e6-86f4-f0e5095d61b6,email,failed,2026-04-30 00:45:47
87308d6d-7f93-4de0-aa57-fe1bbd1d9481,48d186ee-2640-4bf0-b8dd-58bdfeafae03,1aee4b8f-84c2-440e-ac69-5ffe3bda37bf,email,pending,2025-08-06 05:26:11
787ba81a-12ab-4327-8ceb-aeeb1485199b,fc99635a-3e01-45b6-ae68-92cb763381be,bd1f8cce-4534-44ab-95a7-341012c7a81b,push,pending,2026-02-05 23:02:37
52246c88-7b57-42e2-86eb-84cda8ee6de4,7d2f83b1-12b9-44e7-abf5-b37129f4aaa8,5a88aac4-2706-474f-8a3a-edfc2b3f7a5a,email,failed,2025-11-26 01:08:54
eb1a0812-e1e9-4c45-81da-1eaab98c9590,42642d56-4a1e-45dc-be99-b45348927f40,9771a215-bbdf-46f9-84e5-5dd9ab83326f,push,failed,2025-11-29 14:30:41
0124f3af-cab0-4739-8ab1-01fbf272a5f0,5f5299b3-c8ca-4d97-b4dd-2a840a349353,553444e8-6d28-48a2-98fb-9ae1a5634850,push,pending,2025-06-17 20:04:15
3d2a9e12-5b6e-49c2-8d54-8372ee4c8b11,0609aa22-1c56-47ef-aad2-bf4ee8033cd5,b0c0fe27-452c-4c52-a1a9-3e3ac2c0ea3a,email,failed,2026-02-27 01:29:52
58fbffd9-0111-4e14-86a7-95bbbea1abd5,0ce3a7c3-e1db-4909-9811-1cc17958ec8d,13f154a7-108c-4dee-825c-2cc16103e107,push,failed,2026-02-25 04:55:25
cb66a350-5cc0-4f23-b7fe-5e420ddf75e1,27575f66-7e40-4080-a498-e60b0bbd8c41,9139b68e-6354-4700-aa8d-eac00aeac60e,push,failed,2026-05-07 10:05:12
86025436-33f4-4e16-9145-7df0da9b9b9d,829e0879-e14f-4f68-b1b3-b537d1af75ce,018cb5e2-fc0c-445a-ada8-23e343331c6c,push,pending,2026-01-25 00:10:10
09ded679-a11c-46ee-9094-73fdd224cb43,09743c2f-97d1-4e77-a98e-9dd1bc008d44,a2ced15e-32a3-4b04-967e-f68c3ca81427,email,sent,2025-11-22 10:25:55
